username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DaveHasney;2016-05-05 07:11;0;0;"Looks like @KTHopkins might have guaranteed a win for @SadiqKhan in #LondonMayor2016 elections? http://www. huffingtonpost.co.uk/entry/katie-ho pkins-vows-to-streak-through-london-if-sadiq-khan-wins-mayoralty_uk_5729d441e4b05c31e5713e97 …";;@KTHopkins @SadiqKhan;#LondonMayor2016;"727999169655394304";https://twitter.com/DaveHasney/status/727999169655394304
charqjpg;2016-05-05 07:11;0;0;"@beezy4beezy vote sadiq Khan !!";;@beezy4beezy;;"727999079553306624";https://twitter.com/charqjpg/status/727999079553306624
MdIqbalMorshed;2016-05-05 07:10;3;1;"Just finished reminding all friends & family about tomorrow's vital day to make a change in London! @SadiqKhan @unmeshdesai #ReadyForKhan";;@SadiqKhan @unmeshdesai;#ReadyForKhan;"727998969272516608";https://twitter.com/MdIqbalMorshed/status/727998969272516608
penalot;2016-05-05 07:10;0;0;"@LondonrsOnBikes @sianberry .Don't vote for Sadiq Khan . He should not be Mayor of London. Huge risks involved.";;@LondonrsOnBikes @sianberry;;"727998823054905344";https://twitter.com/penalot/status/727998823054905344
hammersmithandy;2016-05-05 07:09;17;7;"Today we choose a new Mayor for London. Here's why I think it has to be @SadiqKhan http:// bit.ly/21xLMEW";;@SadiqKhan;;"727998660030701569";https://twitter.com/hammersmithandy/status/727998660030701569
retrothebigot;2016-05-05 07:09;0;0;"@GanatraNitin @SadiqKhan #Islamabad = death #islam = violence #islam = intolerance "islam is a backwards religion practiced by savages!";;@GanatraNitin @SadiqKhan;#Islamabad #islam #islam;"727998577075720192";https://twitter.com/retrothebigot/status/727998577075720192
BoyGeekDrone;2016-05-05 07:09;0;1;"@eddieizzard @DrJJE @SadiqKhan Would have thought that #YesWeKhan would have been the obvious choice.";;@eddieizzard @DrJJE @SadiqKhan;#YesWeKhan;"727998565512036356";https://twitter.com/BoyGeekDrone/status/727998565512036356
MaajidNawaz;2016-05-05 07:09;44;40;". @WSJ column by @SohrabAhmari on @SadiqKhan & smearing @QuilliamF for being #NotMuslimEnough http://www. wsj.com/articles/labou rs-radical-moderate-1462383144 … pic.twitter.com/QINe1TDS7U";;@WSJ @SohrabAhmari @SadiqKhan @QuilliamF;#NotMuslimEnough;"727998526295310337";https://twitter.com/MaajidNawaz/status/727998526295310337
Shakteh;2016-05-05 07:09;0;0;"@LonGreenParty @SadiqKhan @sianberry Oh don't worry I know! Also, the best of luck to you Sian, you've really been a fantastic candidate :)";;@LonGreenParty @SadiqKhan @sianberry;;"727998493764235264";https://twitter.com/Shakteh/status/727998493764235264
raymead;2016-05-05 07:08;0;0;"He's not perfect, but at least he's not Sadiq Khan ...Be sensible, London, now more than ever. https:// twitter.com/zacgoldsmith/s tatus/727483001672585217 …";;;;"727998391347761153";https://twitter.com/raymead/status/727998391347761153
braingarbage;2016-05-05 07:08;0;0;"EXCLUSIVE: @SadiqKhan gave speech as 'black flag of jihad' was flying http:// dailym.ai/1Tl4i10 via @MailOnline";;@SadiqKhan @MailOnline;;"727998387123945472";https://twitter.com/braingarbage/status/727998387123945472
braingarbage;2016-05-05 07:08;0;0;"Federation of Student Islamic Societies hosted Sadiq Khan and pro-stoning Haitham al Haddad http:// dailym.ai/1Tl4i10 https://www. youtube.com/watch?v=pnTFg0 shJkk …";;;;"727998349916266496";https://twitter.com/braingarbage/status/727998349916266496
stevencater1;2016-05-05 07:08;0;0;"@fascistCOW @Ed_Miliband @SadiqKhan They don't have a bath fact,wash in the sink or shower?";;@fascistCOW @Ed_Miliband @SadiqKhan;;"727998300520075264";https://twitter.com/stevencater1/status/727998300520075264
MdIqbalMorshed;2016-05-05 07:07;1;0;"The time has come...... @unmeshdesai @SadiqKhan #ReadyForKhan";;@unmeshdesai @SadiqKhan;#ReadyForKhan;"727998167640375296";https://twitter.com/MdIqbalMorshed/status/727998167640375296
Gloss80;2016-05-05 07:07;7;8;"Londoners the time has come! Let's vote for hope over fear and unity over division! I've already voted by post for @SadiqKhan #ReadyForKhan";;@SadiqKhan;#ReadyForKhan;"727998110904029185";https://twitter.com/Gloss80/status/727998110904029185
hoddles10;2016-05-05 07:07;0;0;"The ultimate smear from David Cameron. Sadiq Khan alleged to have connections with someone who admits to voting Tory. #shudder";;;#shudder;"727998046374662144";https://twitter.com/hoddles10/status/727998046374662144
Mathiba1;2016-05-05 07:06;0;0;"@SadiqKhan The man whose map triggered Labour's antisemitism scandal is Jewish. That shouldn't matter should it Sadiq? Lickspittle";;@SadiqKhan;;"727997972693274624";https://twitter.com/Mathiba1/status/727997972693274624
sandragray43;2016-05-05 07:06;0;0;"@SadiqKhan , London cabbies don't stand a chance if this is their correspondence !! pic.twitter.com/pbw4BCKrW3";;@SadiqKhan;;"727997803306332161";https://twitter.com/sandragray43/status/727997803306332161
BiffitM;2016-05-05 07:06;0;0;"@AmyMek @SadiqKhan London must be a shithole of a town - or it soon will be if you get to be Mayor...";;@AmyMek @SadiqKhan;;"727997775808466944";https://twitter.com/BiffitM/status/727997775808466944
MichaelMumisa;2016-05-05 07:05;1;1;"@GuidoFawkes @SadiqKhan If the term “Uncle Tom” is used by black people against other black people how is it “racist”? It is NOT racist.";;@GuidoFawkes @SadiqKhan;;"727997730002472965";https://twitter.com/MichaelMumisa/status/727997730002472965
paulwogel;2016-05-05 07:05;1;0;"If Sadiq Khan wins London to become Lord Mayor I will run naked down Regent Street with a sausage up my bum in protest";;;;"727997703003750400";https://twitter.com/paulwogel/status/727997703003750400
blancmarc20;2016-05-05 07:05;0;0;"@prodnose @SadiqKhan Christ fucking awful election ad";;@prodnose @SadiqKhan;;"727997603334492160";https://twitter.com/blancmarc20/status/727997603334492160
Cu0reSpezzat0;2016-05-05 07:05;0;0;"@NAInfidels @AmyMek @SadiqKhan #NeverTrumpOrHillary God before Politics #ValuesMatter B-bye.";;@NAInfidels @AmyMek @SadiqKhan;#NeverTrumpOrHillary #ValuesMatter;"727997599131652096";https://twitter.com/Cu0reSpezzat0/status/727997599131652096
retrothebigot;2016-05-05 07:05;0;0;"@SadiqKhan @ChukaUmunna @wesstreeting @eddieizzard @OwenJones84 But will you crack down on the islamo fascist parasites?";;@SadiqKhan @ChukaUmunna @wesstreeting @eddieizzard @OwenJones84;;"727997545419509761";https://twitter.com/retrothebigot/status/727997545419509761
StuartLyall;2016-05-05 07:05;0;0;"Good luck to @SadiqKhan in the mayoral election.";;@SadiqKhan;;"727997540428357633";https://twitter.com/StuartLyall/status/727997540428357633
Islingtonlabour;2016-05-05 07:04;12;5;"Polls are open to vote for Labour's @SadiqKhan from 7am-10pm. Find your polling station here http://www. islington.gov.uk/involved/invol vedvoting/votingelection/Pages/polling-station.aspx … #ReadyForKhan";;@SadiqKhan;#ReadyForKhan;"727997473856311300";https://twitter.com/Islingtonlabour/status/727997473856311300
Cu0reSpezzat0;2016-05-05 07:04;0;1;"@NAInfidels @AmyMek @SadiqKhan When we can control our politics & #StandWithIsrael I'll try harder. Asked. Answered. Go away!";;@NAInfidels @AmyMek @SadiqKhan;#StandWithIsrael;"727997400883716096";https://twitter.com/Cu0reSpezzat0/status/727997400883716096
jimsignorelli;2016-05-05 07:04;0;0;"Sadiq Khan : 'Labour leadership needs training over anti-Semitism' #LeadershipWorkshops http:// webogi.com/AnYFJm pic.twitter.com/ZfKfHf4SQ5";;;#LeadershipWorkshops;"727997282948415488";https://twitter.com/jimsignorelli/status/727997282948415488
retrothebigot;2016-05-05 07:03;0;0;"@SadiqKhan how can u be mayor of all London when you're a Moozie? Why dont u run for mayor of Pakistan or some other backwards #muslim place";;@SadiqKhan;#muslim;"727997214417666048";https://twitter.com/retrothebigot/status/727997214417666048
BardenGridge;2016-05-05 07:03;0;0;"@prodnose How can anyone have confidence in @SadiqKhan after his U-turn on #gardenbridge ? He's now in favour of this monument to corruption.";;@prodnose @SadiqKhan;#gardenbridge;"727997020942766080";https://twitter.com/BardenGridge/status/727997020942766080
infospresse;2016-05-05 07:02;0;0;"#InfosPresse - Sadiq Khan : le prochain maire de Londres devrait être musulman - http:// infos.anonynews.org/sadiq-khan-le- prochain-maire-de-londres-devrait-etre-musulman/ … pic.twitter.com/iPqE8OzsMR";;;#InfosPresse;"727996898112622594";https://twitter.com/infospresse/status/727996898112622594
Socialism_Never;2016-05-05 07:02;0;0;"Sadiq Khan says 'I'm sorry' after using 'Uncle Toms' slur against moderate Muslims WTF is wrong with Britain? http://www. telegraph.co.uk/news/2016/05/0 4/labour-plunged-into-fresh-race-row-as-london-mayoral-candidate-s/ …";;;;"727996862297300992";https://twitter.com/Socialism_Never/status/727996862297300992
ZUBAIRFCMA;2016-05-05 07:02;0;0;"@AmirMateen2 Pakistani origin, self made person, good. Kindly write Sadiq Khan views on gay marriages & abortion in google for some insight.";;@AmirMateen2;;"727996818827694081";https://twitter.com/ZUBAIRFCMA/status/727996818827694081
Indignant_acorn;2016-05-05 07:02;0;0;"@tom_watson @ivanwhite48 @SadiqKhan I'm yet to see any honest representation from you. You are a big disappointment. #SligYourHook old boy.";;@tom_watson @ivanwhite48 @SadiqKhan;#SligYourHook;"727996802016944128";https://twitter.com/Indignant_acorn/status/727996802016944128
jay_matumbo;2016-05-05 07:02;0;0;"@AmyMek @ArRuple @SadiqKhan He could only be elected if large segments of white Brits are virulent anti-Semites. It is so.";;@AmyMek @ArRuple @SadiqKhan;;"727996795691872256";https://twitter.com/jay_matumbo/status/727996795691872256
Morseileen;2016-05-05 07:02;0;0;"Good Luck! @SadiqKhan";;@SadiqKhan;;"727996755732746240";https://twitter.com/Morseileen/status/727996755732746240
Finamoray;2016-05-05 07:01;0;2;"@ElliotBWords I'll join you mate #LondonMayor2016 #VoteWE #SadiqKhan";;@ElliotBWords;#LondonMayor2016 #VoteWE #SadiqKhan;"727996709968678913";https://twitter.com/Finamoray/status/727996709968678913
kingsbury_bob;2016-05-05 07:01;0;0;"@SadiqKhan I dont think so. How going to do that? Just saying to bribe people into voting for u when you really associated with extremism";;@SadiqKhan;;"727996686174441472";https://twitter.com/kingsbury_bob/status/727996686174441472
Cu0reSpezzat0;2016-05-05 07:01;1;0;"@NAInfidels @AmyMek @SadiqKhan DT said w/the Muslim ban there would be exceptions for his friends. Do research. #NeverTrump";;@NAInfidels @AmyMek @SadiqKhan;#NeverTrump;"727996526023180289";https://twitter.com/Cu0reSpezzat0/status/727996526023180289
LeonLeonmi3;2016-05-05 07:01;1;0;"Okay to all my friends out there today's the day we make London & the #cabtrade better. Vote @SadiqKhan for mayor and a better deal for all";;@SadiqKhan;#cabtrade;"727996524857266177";https://twitter.com/LeonLeonmi3/status/727996524857266177
cllr_alambritis;2016-05-05 07:00;1;2;"Another positive evening canvassing in Figges Marsh for @SadiqKhan and for @Merton_Council candidate Mike Brunt pic.twitter.com/0cBumKUH4h";;@SadiqKhan @Merton_Council;;"727996455517081600";https://twitter.com/cllr_alambritis/status/727996455517081600
MikkiL;2016-05-05 07:00;8;2;"Sadiq Khan aide quits over claims Lee Rigby killing was faked http:// dailym.ai/1UMvxm6 via @MailOnline";;@MailOnline;;"727996440799236096";https://twitter.com/MikkiL/status/727996440799236096
JamesDyer13;2016-05-05 07:00;0;0;"@marwilk @PlebLand @jeremycorbyn @SadiqKhan @UKLabour Will @David_Cameron suspend himself for killing vulnerable disabled people?";;@marwilk @PlebLand @jeremycorbyn @SadiqKhan @UKLabour @David_Cameron;;"727996339892670465";https://twitter.com/JamesDyer13/status/727996339892670465
irenejuliawise;2016-05-05 07:00;0;0;"YES WE KHAN - #VoteLabour @SadiqKhan https:// twitter.com/AdamWagner1/st atus/727943855564333056 …";;@SadiqKhan;#VoteLabour;"727996274344001537";https://twitter.com/irenejuliawise/status/727996274344001537
Islingtonlabour;2016-05-05 07:00;7;4;"Polls open at 7am tomorrow. Vote Labour & help @SadiqKhan get started tackling the Tory housing crisis #YesWeKhan pic.twitter.com/9b85ExUyhs";;@SadiqKhan;#YesWeKhan;"727996263489282048";https://twitter.com/Islingtonlabour/status/727996263489282048
kooldroidapps;2016-05-05 07:00;3;7;"6. Fort McMurray 7. Sadiq Khan 8. Ns&i 9. Jamie Vardy lookalike 10. National ENQUIRER #Trending";;;#Trending;"727996234099789824";https://twitter.com/kooldroidapps/status/727996234099789824
Ty_Duarte;2016-05-05 06:59;1;2;"@SisterSisyphus @SadiqKhan and long may it be so. Peace, love, light";;@SisterSisyphus @SadiqKhan;;"727996209097527296";https://twitter.com/Ty_Duarte/status/727996209097527296
midgley_neil;2016-05-05 06:59;2;1;"Good luck to all @labour candidates everywhere tomoro, especially @SadiqKhan in that #London";;@labour @SadiqKhan;#London;"727996208527093760";https://twitter.com/midgley_neil/status/727996208527093760
GurinderC;2016-05-05 06:59;2;6;"#YesYouKhan . Like that @SadiqKhan ? Good luck for tomorrow";;@SadiqKhan;#YesYouKhan;"727996126520070146";https://twitter.com/GurinderC/status/727996126520070146
baconbkk;2016-05-05 06:59;0;0;"The irony of Sadiq Khan saying moderate Muslims are Uncle Toms and yet wanting now to be a big chief Uncle Tom himself.";;;;"727996121541423106";https://twitter.com/baconbkk/status/727996121541423106
TheTad92;2016-05-05 06:59;0;0;"@prodnose @SadiqKhan do they love the cockney accent in New York or what?";;@prodnose @SadiqKhan;;"727995994147835904";https://twitter.com/TheTad92/status/727995994147835904
Scudo07;2016-05-05 06:58;0;0;"@BexBailey6 @LDNYoungLabour @SadiqKhan pic.twitter.com/UgD0bjO11c";;@BexBailey6 @LDNYoungLabour @SadiqKhan;;"727995769261850624";https://twitter.com/Scudo07/status/727995769261850624
Cu0reSpezzat0;2016-05-05 06:57;0;0;"@AmyMek @NAInfidels @SadiqKhan Oh well. If he's a friend of #Trump 's he's on our exception list anyway.";;@AmyMek @NAInfidels @SadiqKhan;#Trump;"727995554588844032";https://twitter.com/Cu0reSpezzat0/status/727995554588844032
penalot;2016-05-05 06:56;0;0;"@MaajidNawaz @lbc .For goodness sake don't lets have Sadiq Khan as the new Mayor of London!";;@MaajidNawaz @lbc;;"727995458057064448";https://twitter.com/penalot/status/727995458057064448
Infidel_uk1970;2016-05-05 06:56;0;0;"@SadiqKhan your dad was a paedophile cunt";;@SadiqKhan;;"727995376356208640";https://twitter.com/Infidel_uk1970/status/727995376356208640
bertiecarvel;2016-05-05 06:56;6;32;"Right, back to campaigning. #VoteLabour because you learned that a problem shared is a problem halved. @SadiqKhan";;@SadiqKhan;#VoteLabour;"727995332483809281";https://twitter.com/bertiecarvel/status/727995332483809281
kingsbury_bob;2016-05-05 06:56;0;0;"Well done @realDonaldTrump in USA. We need someone like you in UK to tell truth and get rid of dangerous people like @SadiqKhan from London";;@realDonaldTrump @SadiqKhan;;"727995305782874112";https://twitter.com/kingsbury_bob/status/727995305782874112
MrDFJBaileyEsq;2016-05-05 06:56;0;0;"Current London Mayor odds. Implied probability of 93.5% that Sadiq Khan will win. pic.twitter.com/OaKeK0WLHZ";;;;"727995300888100864";https://twitter.com/MrDFJBaileyEsq/status/727995300888100864
Infidel_uk1970;2016-05-05 06:55;0;0;"@SadiqKhan you fucking dirty inbred pagan paedophile lover, get cancer and die dirty Muslim I hope our paths cross one day";;@SadiqKhan;;"727995135141810177";https://twitter.com/Infidel_uk1970/status/727995135141810177
OddLane;2016-05-05 06:55;0;1;"@MaajidNawaz @SohrabAhmari @SadiqKhan What happens when we want to disengage? #sadiq4london #Islam #sharia";;@MaajidNawaz @SohrabAhmari @SadiqKhan;#sadiq4london #Islam #sharia;"727994990845136897";https://twitter.com/OddLane/status/727994990845136897
MichaelMumisa;2016-05-05 06:54;0;2;"@DailyMailUK @MailOnline @KTHopkins Now we know why we'll be voting for @SadiqKhan !";;@DailyMailUK @MailOnline @KTHopkins @SadiqKhan;;"727994959777902592";https://twitter.com/MichaelMumisa/status/727994959777902592
redstarneil;2016-05-05 06:54;2;3;"Looking forward to voting for @SadiqKhan @NavinShah2016 #YesWeKhan #londoncalling https://www. youtube.com/watch?v=4vHvzy bkqfo … pic.twitter.com/6xKXP9HVMx";;@SadiqKhan @NavinShah2016;#YesWeKhan #londoncalling;"727994921555267584";https://twitter.com/redstarneil/status/727994921555267584
SohrabAhmari;2016-05-05 06:54;3;0;"Sadiq Khan has deep ties to Islamists and calls moderate Muslims "Uncle Toms" http://www. wsj.com/articles/labou rs-radical-moderate-1462383144 … https:// twitter.com/daveweigel/sta tus/727875115950682113 …";;;;"727994789493411841";https://twitter.com/SohrabAhmari/status/727994789493411841
GarethSowter;2016-05-05 06:54;0;0;"@prodnose @SadiqKhan oh dear Danny oh dear. Let's not vote for regression please, finally London is progressing, don't vote time wasters";;@prodnose @SadiqKhan;;"727994782111387648";https://twitter.com/GarethSowter/status/727994782111387648
morrin28;2016-05-05 06:54;0;0;"@prodnose @SadiqKhan you don't sound convinced on your choice";;@prodnose @SadiqKhan;;"727994738822004740";https://twitter.com/morrin28/status/727994738822004740
oliviaspitfire;2016-05-05 06:53;1;9;"Come on @SadiqKhan pic.twitter.com/BZZsAVrxHX";;@SadiqKhan;;"727994587814432768";https://twitter.com/oliviaspitfire/status/727994587814432768
37Vibrations;2016-05-05 06:53;0;0;". @holland_tom This is deeply concerning: https:// m.facebook.com/MaajidNawazFan Page/posts/1043332362400695 … Why no apology to Quilliam from @SadiqKhan ? @y_alibhai @jacobinism";;@holland_tom @SadiqKhan @y_alibhai @jacobinism;;"727994524866359298";https://twitter.com/37Vibrations/status/727994524866359298
